"summons_number","issue_date","violation_code","issuer_code","time_format","house_number","street_name","address","City","State","Zipcode","AUTO_UNIQUE_ID_2014-05-03_superegoforever_353164_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"7816683868","1/15/2014","38","353164","21:08","23","2nd Ave","23 2nd Ave","New York","NY","10012",1442,"USCGeocoder",16,1,"4.01","","a8086a2b-8602-4c6e-bca0-c5c410582b9e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","328.237446129322","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7246232533747,-73.9909357176483,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2001","2","0036.02","061","36","1","ResidenceStreetAddress"
"7816683844","1/15/2014","37","353164","20:51","722","Broadway","722 Broadway","New York","NY","10012",1443,"USCGeocoder",187,1,"4.01","","7586da91-2f79-4a81-b755-b5aaa16d2f87","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","280.134377151728","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7290260114955,-73.9932287772609,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2003","2","0057.00","061","36","1","ResidenceStreetAddress"
"7816683820","1/15/2014","84","353164","20:44","736","Broadway","736 Broadway","New York","NY","10012",1444,"USCGeocoder",172,1,"4.01","","b05b4c1b-ac9b-4fa9-860c-8f60eb40e8be","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","268.157950529829","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7295447071125,-73.9928528347668,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2003","2","0057.00","061","36","1","ResidenceStreetAddress"
"7816683819","1/15/2014","38","353164","20:42","736","Broadway","736 Broadway","New York","NY","10012",1445,"USCGeocoder",0,1,"4.01","","d8c62311-f326-46ba-83dc-0189e20832fe","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","268.157950529829","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7295447071125,-73.9928528347668,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2003","2","0057.00","061","36","1","ResidenceStreetAddress"
"7816683807","1/15/2014","20","353164","20:39","21","Astor Pl","21 Astor Pl","New York","NY","10012",1446,"USCGeocoder",16,1,"4.01","","0ae6c5a5-a06f-45d0-a8e2-5fffd9c11e16","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1038.11509663612","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7301305118103,-73.9917966124222,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1005","1","0057.00","061","36","1","ResidenceStreetAddress"
"7816683716","1/15/2014","38","353164","17:28","37","7th Ave","37 7th Ave","New York","NY","10012",1447,"USCGeocoder",172,1,"4.01","","f06dfd9e-b097-43f7-9228-c9434427da08","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","408.740730229765","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7376132142937,-73.9999477908757,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0071.00","061","36","1","ResidenceStreetAddress"
"7816683698","1/15/2014","20","353164","16:31","500","6th Ave","500 6th Ave","New York","NY","10012",1448,"USCGeocoder",0,1,"4.01","","ba1e93e9-77f4-4ce5-8145-4e46bb6fb046","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","107.48723057285","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.665996979958,-73.9859943355835,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","2001","2","0139.00","047","36","1","ResidenceStreetAddress"
"7816683637","1/15/2014","37","353164","14:17","40-42","W 8th St","40-42 W 8th St","New York","NY","10012",1449,"USCGeocoder",78,1,"4.01","","ff596848-8a7e-44cb-8817-d4bd3a238d0f","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7816683509","1/15/2014","77","353164","13:24","359","Lafayette St","359 Lafayette St","New York","NY","10012",1450,"USCGeocoder",78,1,"4.01","","ef60cd6c-794b-4eed-b194-06a7455ff0d0","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1975.17250044364","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7266107718913,-73.9940382718966,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0055.02","061","36","1","ResidenceStreetAddress"
"7816683959","1/15/2014","20","353164","22:43","126","Forsyth St","126 Forsyth St","New York","NY","10012",1451,"USCGeocoder",31,1,"4.01","","4eebab67-f43e-412c-9e1a-43b65b84f740","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2454.30886014062","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.719358722183,-73.9922597412278,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","7001","7","0018.00","061","36","1","ResidenceStreetAddress"
"7816683870","1/15/2014","37","353164","21:10","41","2nd Ave","41 2nd Ave","New York","NY","10012",1452,"USCGeocoder",172,1,"4.01","","2a22290d-10df-4c8d-8516-9eadd327a806","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1981.81837966759","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7256012629599,-73.9909523458703,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0036.02","061","36","1","ResidenceStreetAddress"
"7816683832","1/15/2014","38","353164","20:46","726","Broadway","726 Broadway","New York","NY","10012",1453,"USCGeocoder",0,1,"4.01","","b34f2f06-75bf-4c1f-a66e-c870e72c0883","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","3172.62318713963","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7291238849905,-73.9928490559944,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2003","2","0057.00","061","36","1","ResidenceStreetAddress"
"7816683790","1/15/2014","37","353164","20:33","838","Broadway","838 Broadway","New York","NY","10012",1454,"USCGeocoder",0,1,"4.01","","f12eb306-4f98-44ec-b63a-5ae0028e6a3f","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","315.657939117402","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6989566399509,-73.9392923388793,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","1003","1","0285.01","047","36","1","ResidenceStreetAddress"
"7816683789","1/15/2014","38","353164","20:29","799","Broadway","799 Broadway","New York","NY","10012",1455,"USCGeocoder",0,1,"4.01","","8f1e846e-20ae-41ec-bd63-77a3f8e476f0","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","171.415498394519","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.699930992413,-73.9400679027535,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","1004","1","0389.00","047","36","1","ResidenceStreetAddress"
"7816683765","1/15/2014","14","353164","20:15","144","Bleecker St","144 Bleecker St","New York","NY","10012",1456,"USCGeocoder",187,1,"4.01","","85a45ecf-def5-4c39-bb99-3d015d76e698","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","578.043031781912","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7280017231227,-73.999396951806,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4001","4","0065.00","061","36","1","ResidenceStreetAddress"
"7816683730","1/15/2014","38","353164","18:37","190","Allen St","190 Allen St","New York","NY","10012",1457,"USCGeocoder",31,1,"4.01","","dbebbaa2-d149-4ac9-adf9-1a3f4ae044a8","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7816683728","1/15/2014","19","353164","17:40","56","7th Ave","56 7th Ave","New York","NY","10012",1458,"USCGeocoder",172,1,"4.01","","03eb5e35-f43b-4b68-929e-a22b64d5c630","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","10.2221948876977","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7314972438662,-74.0042060757666,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4003","4","0067.00","061","36","1","ResidenceStreetAddress"
"7816683686","1/15/2014","37","353164","16:18","432","6th Ave","432 6th Ave","New York","NY","10012",1459,"USCGeocoder",0,1,"4.01","","a16538ea-e7de-4f69-9903-34e0532a0e39","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","162.229664836079","ArealInterpolationGeometricCentroid","Parcel","91.3609467455621","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.669325959007,-73.9818837823429,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","4001","4","0153.00","047","36","1","ResidenceStreetAddress"
"7816683662","1/15/2014","71","353164","15:20","473","6th Ave","473 6th Ave","New York","NY","10012",1460,"USCGeocoder",234,1,"4.01","","0d3a7b14-9e01-4d26-8a7b-4792e25b3cc3","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","123.938015276566","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.666965844818,-73.9844913406201,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","4001","4","0151.00","047","36","1","ResidenceStreetAddress"
"7816683650","1/15/2014","37","353164","15:06","510","6th Ave","510 6th Ave","New York","NY","10012",1461,"USCGeocoder",0,1,"4.01","","099c53e9-6946-4e8d-91a6-4a4380768091","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","125.957187280059","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6655510094353,-73.9863928198534,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","1000","1","0141.00","047","36","1","ResidenceStreetAddress"
"7816683649","1/15/2014","37","353164","15:03","511","6th Ave","511 6th Ave","New York","NY","10012",1462,"USCGeocoder",0,1,"4.01","","8187878f-46f7-4674-9159-dc324681b060","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","212.559815298766","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6657168755322,-73.9854949142606,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","3001","3","0151.00","047","36","1","ResidenceStreetAddress"
"7816683625","1/15/2014","37","353164","14:14","51","W 8th St","51 W 8th St","New York","NY","10012",1463,"USCGeocoder",156,1,"4.01","","91b57683-9750-4664-85d5-c3e75d0a136e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","217.791991263628","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7334491093426,-73.9985951397498,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0063.00","061","36","1","ResidenceStreetAddress"
"7816683613","1/15/2014","37","353164","14:11","19","W 8th St","19 W 8th St","New York","NY","10012",1464,"USCGeocoder",16,1,"4.01","","62a3482b-286d-4bbd-8673-486e49cb2315","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","211.263527914183","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7329480920686,-73.997383104307,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0063.00","061","36","1","ResidenceStreetAddress"
"7816683601","1/15/2014","38","353164","14:06","5","W 8th St","5 W 8th St","New York","NY","10012",1465,"USCGeocoder",281,1,"4.01","","4bf3ebff-c00b-4605-8b31-dfd1af9c345f","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3475.22625546088","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7324176851615,-73.9965047316482,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0063.00","061","36","1","ResidenceStreetAddress"
"7816683595","1/15/2014","38","353164","14:03","1","W 8th St","1 W 8th St","New York","NY","10012",1466,"USCGeocoder",16,1,"4.01","","8dc9c702-8862-4617-befa-4de685a51125","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","474.425415866077","ArealInterpolationGeometricCentroid","Parcel","93.7278106508876","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.650041521016,-73.9735292504105,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","2003","2","0504.00","047","36","1","ResidenceStreetAddress"
"7816683583","1/15/2014","37","353164","14:00","4","E 8th St","4 E 8th St","New York","NY","10012",1467,"USCGeocoder",172,1,"4.01","","3a81c304-1045-4d5c-814d-1464e683ecb4","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","288.424974504858","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7318145018052,-73.9959955992538,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0059.00","061","36","1","ResidenceStreetAddress"
"7816683571","1/15/2014","38","353164","13:58","10","E 8th St","10 E 8th St","New York","NY","10012",1468,"USCGeocoder",187,1,"4.01","","c6ded554-f02a-41bb-a59f-d8806971b9da","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","212.384673774242","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.731747649,-73.9957381023234,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0059.00","061","36","1","ResidenceStreetAddress"
"7816683560","1/15/2014","37","353164","13:50","14","Washington Pl","14 Washington Pl","New York","NY","10012",1469,"USCGeocoder",16,1,"4.01","","392cffc6-8317-4a05-b294-5b9f3ef3c2fe","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","998.169941976666","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7294495673394,-73.9952403572737,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3004","3","0059.00","061","36","1","ResidenceStreetAddress"
"7816683558","1/15/2014","20","353164","13:46","8","Washington Pl","8 Washington Pl","New York","NY","10012",1470,"USCGeocoder",187,1,"4.01","","7abc732d-e01f-4cf2-ba48-a5b099121761","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","991.482061937451","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7291476801476,-73.9950151440263,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3004","3","0059.00","061","36","1","ResidenceStreetAddress"
"7816683534","1/15/2014","31","353164","13:38","14","E 4th St","14 E 4th St","New York","NY","10012",1471,"USCGeocoder",218,1,"4.01","","c643c584-6192-4b72-960c-fc68b03db8ba","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","234.458615791053","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.652231034438,-73.9784120252555,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","1002","1","1502.00","047","36","1","ResidenceStreetAddress"
"7816683522","1/15/2014","20","353164","13:31","26","Bond St","26 Bond St","New York","NY","10012",1472,"USCGeocoder",187,1,"4.01","","4e2c1a64-f400-4878-8e78-721a4d085cd1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","227.605989061296","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7266377672139,-73.9934939721053,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0055.02","061","36","1","ResidenceStreetAddress"
